検索条件
"・地域：都内全域"
"・届出状態：完了"
"・用途：住宅等"
"・建物番号：指定なし"
"・建築主：指定なし"
"・設計者：指定なし"
"・環境性能：指定なし"
"・再エネ設備：指定なし"
"・再エネ電気：指定なし"
"・EV充電器：指定なし"


検索結果：1224件　CSV出力件数：1224件（CSV出力件数は建物の件数です。）

建物番号,地域,建物名,所在地,建築主,延べ面積,階数、構造,届出状況,工事完了(予定)年月,用途,UA値,ERR（住宅）,用途,PAL*低減率,ERR,基準年度,太陽光発電,太陽熱利用,地中熱利用,その他,合計値,再エネ電気,EV充電器,建物の断熱性,設備の省エネ性,再エネ設備・電気(太陽光発電・太陽熱),維持管理・劣化対策(建物の長寿命化),みどり
"200045","大田区","ガーラ・グランディ大森西","大田区大森西２丁目３番４号","株式会社　FJﾈｸｽﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ　代表取締役　永井　敦","2922.31","地上9階、地下0階、RC造","計画書（完了時）","2022-01-24","分譲住宅","0.74","18.9","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"200097","世田谷区","ピアース若林レジデンス","世田谷区若林五丁目32番7号","株式会社モリモト　代表取締役社長　森本 浩義","3600.59","地上4階、地下1階、RC造","計画書（完了時）","2022-01-24","分譲住宅","0.74","19.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"200198","荒川区","HF東尾久レジデンス","荒川区東尾久8丁目32－5","平和不動産株式会社　代表取締役社長　土本清幸 ","2724.83","地上6階、地下0階、RC造","計画書（完了時）","2022-01-21","賃貸住宅","0.78","13.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","1"
"200318","渋谷区","プラウドフラット渋谷笹塚","渋谷区幡ヶ谷三丁目80-12","野村不動産株式会社　代表取締役　松尾大作","2299.57","地上13階、地下1階、RC造","計画書（完了時）","2022-01-20","賃貸住宅","1.21","2.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","2","1","3","1"
"200061","大田区","L´axe　京急蒲田","大田区南蒲田一丁目26-2(住居表示)","株式会社JALUX　代表取締役社長　篠原昌司安田不動産株式会社　代表取締役社長　中川雅弘","2531.37","地上13階、地下0階、RC造","計画書（完了時）","2022-01-20","賃貸住宅","0.86","4.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","2","1"
"200120","中央区","プラウドフラット月島アベニュー","中央区月島三丁目6番7号（住居表示）","野村不動産株式会社　代表取締役　松尾　大作","3003.42","地上9階、地下0階、RC造","計画書（完了時）","2022-01-19","賃貸住宅","1.22","6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","1"
"200233","墨田区","GENOVIA本所吾妻橋Ⅱskygarden","墨田区本所四丁目9番1","株式会社カシワバラ・グラウンド代表取締役　西村　拓朗","2336.32","地上7階、地下0階、RC造","計画書（完了時）","2022-01-19","賃貸住宅","1.2","1.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","あり","1","2","1","3","1"
"200221","板橋区","キャンパスヴィレッジ小竹向原","板橋区小茂根２丁目91-1","株式会社アーバネットコーポレーション代表取締役社長　服部　信治","2886.88","地上7階、地下0階、RC造","計画書（完了時）","2022-01-19","賃貸住宅","1.51","6.9","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","1"
"200195","北区","東洋大学AI-HOUSE HUB-4","北区赤羽台1丁目7番37号","学校法人東洋大学　理事長 安齋 隆","9340.03","地上4階、地下1階、RC造、S造","計画書（完了時）","2022-01-18","賃貸住宅","0.71","25","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","2","1"
"200135","港区","パークアクシス芝浦キャナル","港区海岸三丁目2番3号","三井不動産レジデンシャル株式会社代表取締役社長　嘉山　徹","4255.4","地上10階、地下0階、RC造","計画書（完了時）","2022-01-14","賃貸住宅","0.77","15.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"200310","渋谷区","ケルスコート笹塚","渋谷区幡ヶ谷一丁目10番4号","さくらエステート合同会社　代表社員　株式会社桜井商店　職務執行者　櫻井　康雄","2300.35","地上10階、地下0階、RC造","計画書（完了時）","2022-01-07","賃貸住宅","0.98","19.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","1"
"200106","新宿区","クレヴィア山吹神楽坂","新宿区山吹町360-4","伊藤忠都市開発株式会社　代表取締役　松　典男","2509.99","地上8階、地下0階、RC造","計画書（完了時）","2022-01-06","分譲住宅","0.82","2.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","3","1"
"200042","足立区","プラネソシエ西新井","足立区西新井栄町2丁目8番22号","大林新星和不動産株式会社 代表取締役社長　蛭間基夫","2823.33","地上12階、地下0階、RC造","計画書（完了時）","2021-12-28","分譲住宅","0.87","24.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","1","2"
"200460","目黒区","LIVSUS NM3319","目黒区中目黒3-3-19","株式会社アスノバ・デザイン　代表取締役　矢野欣宏","195.4","地上3階、地下1階、RC造","計画書（完了時）","2021-12-27","賃貸住宅","0.85","5.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"220296","目黒区","（仮称）大橋二丁目計画","目黒区大橋二丁目683番15","東急株式会社　取締役社長　髙橋和夫","4177.23","地上6階、地下0階、RC造","計画書（完了時）","2021-12-24","賃貸住宅","0.8","13.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"200252","国立市","ローレルコート国立","国立市富士見台2丁目33-1","近鉄不動産株式会社　代表取締役社長　倉橋 孝壽","2776.33","地上7階、地下0階、RC造","計画書（完了時）","2021-12-23","分譲住宅","0.87","3.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","あり","2","2","1","3","1"
"200415","杉並区","ブリシア荻窪一丁目","杉並区荻窪一丁目27番5","株式会社ブリス 代表取締役　山口征郎","2718.03","地上10階、地下0階、RC造","計画書（完了時）","2021-12-20","分譲住宅","0.73","0.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","3","1"
"200275","墨田区","LA BELJOUR錦糸町","墨田区緑四丁目2番8","有限会社萬松　代表取締役　𠮷田純","2521.96","地上9階、地下0階、RC造","計画書（完了時）","2021-12-16","賃貸住宅","0.85","14.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","1","1"
"210067","荒川区","ヴァースクレイシア　IDZ　南千住","荒川区南千住７丁目 150-2,3,4,6,10,13,14","プロパティエージェント株式会社 代表取締役社長　中西　聖","2384.51","地上8階、地下0階、RC造","計画書（完了時）","2021-12-16","分譲住宅","0.87","9.9","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","1"
"200155","大田区","ベルファース馬込","大田区東馬込1丁目22番15","オリックス株式会社　代表執行役　井上　亮","2925.75","地上9階、地下0階、RC造","計画書（完了時）","2021-12-13","賃貸住宅","1.18","5.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","2","1"
"200208","世田谷区","ザ・パークハウス 駒沢レジデンス","世田谷区駒沢三丁目27番9号","三菱地所ﾚｼﾞﾃﾞﾝｽ株式会社　取締役社長　宮島　正治","6124.78","地上5階、地下0階、RC造","計画書（完了時）","2021-12-07","分譲住宅","0.85","11.6","","","","2020","8.0","0.0","0.0","0.0","8.0","導入しない","なし","2","3","2","3","2"
"200273","調布市","プレミスト調布クロス","調布市小島町1丁目2-2他 (地番)","大和ハウス工業株式会社 代表取締役社長 芳井 敬一三信住建株式会社 代表取締役社長 信田 博幸","3560.95","地上5階、地下0階、RC造","計画書（完了時）","2021-12-06","分譲住宅","0.85","0.1","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","1","2"
"200171","墨田区","ジオエント錦糸町","墨田区亀沢4-20-10","阪急阪神不動産株式会社 代表取締役社長　諸冨隆一","2859.45","地上7階、地下0階、RC造","計画書（完了時）","2021-11-29","賃貸住宅","1.14","13.5","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","2"
"200229","北区","アーバンパーク志茂","北区志茂5丁目24番1号","株式会社　合田工務店東京本店代表取締役専務本店長　篠原　毅彦","3667.5","地上8階、地下0階、RC造","計画書（完了時）","2021-11-29","賃貸住宅","0.8","19.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"200002","大田区","ジオ馬込","大田区南馬込二丁目905番1他","阪急阪神不動産株式会社 代表取締役 諸冨 隆一","3400.34","地上4階、地下1階、RC造","計画書（完了時）","2021-11-26","分譲住宅","0.85","5.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","3"
"200453","渋谷区","ビバリーホームズ広尾　","渋谷区広尾三丁目4番18号","株式会社　ビバリーホームズ  代表取締役　井戸大輔","2305.15","地上5階、地下1階、RC造","計画書（完了時）","2021-11-25","分譲住宅","0.72","5.3","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","2"
"200397","目黒区","ビバリーホームズ青葉台　","目黒区青葉台三丁目3番３号","株式会社 ビバリーホームズ 代表取締役 井戸大輔","1359.29","地上3階、地下1階、RC造","計画書（完了時）","2021-11-25","分譲住宅","0.75","6.4","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","3","3","1","3","2"
"200166","墨田区","ハーモニーレジデンス東京八広ザ・スプレッド","墨田区八広２丁目14番､14番13号､61番8号","株式会社　シノケンプロデュース 代表取締役 玉置貴史","2073.44","地上5階、地下0階、RC造","計画書（完了時）","2021-11-24","分譲住宅","1.16","10.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"200060","世田谷区","INPEX梅ヶ丘寮","世田谷区松原六丁目8番12号","株式会社INPEX　代表取締役社長　上田　隆之","6818.23","地上3階、地下1階、RC造","計画書（完了時）","2021-11-24","賃貸住宅","0.87","16.5","","","","2020","10.2","0.0","0.0","0.0","10.2","導入しない","なし","2","3","3","3","3"
"200259","大田区","リーブルグラント羽田","大田区羽田３丁目３－２０","酒匂　豊","2559.68","地上6階、地下0階、RC造","計画書（完了時）","2021-11-16","賃貸住宅","0.82","22.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","1"
"200129","目黒区","プラウド目黒洗足ガーデンコート","目黒区洗足二丁目8番6号","野村不動産株式会社　代表取締役　松尾　大作","3483.2","地上3階、地下0階、RC造","計画書（完了時）","2021-11-01","分譲住宅","0.84","10.2","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","3","1","3","2"
"200072","板橋区","パークホームズ志村坂上　ザ　テラス","板橋区小豆沢三丁目1-5","三井不動産レジデンシャル株式会社　代表取締役社長　嘉村　徹","4607.6","地上7階、地下0階、RC造","計画書（完了時）","2021-10-29","分譲住宅","0.78","3.8","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","2","1","3","2"
"200059","世田谷区","ピアース用賀レジデンス","世田谷区玉川台２丁目 20-17","株式会社モリモト　代表取締役社長　    森本　浩義","3600.63","地上4階、地下1階、RC造","計画書（完了時）","2021-10-28","分譲住宅","0.85","4.7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","2","2","1","3","1"
"200260","板橋区","GENOVIA板橋本町Ⅲ skygarden","板橋区宮本町35番10 (住居表示)","株式会社リバティ 代表取締役 臼井正人","2096.46","地上5階、地下0階、RC造","計画書（完了時）","2021-10-22","分譲住宅","1.15","12","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","1"
"200466","府中市","アンビシャス府中武蔵野台","府中市押立町三丁目32-1、32-44（地名地番）","パラダイスリゾート株式会社　代表取締役　森　和彦","2735.25","地上6階、地下0階、RC造","計画書（完了時）","2021-10-19","分譲住宅","0.94","11.6","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"200008","杉並区","ザ・パークハビオ 新高円寺","杉並区高円寺南二丁目4-1","三菱地所レジデンス株式会社　取締役社長　宮島　正治","2496.2","地上6階、地下0階、RC造","計画書（完了時）","2021-10-13","賃貸住宅","1.07","18.7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","3","1"
"200103","大田区","アジールコート武蔵新田","大田区矢口2丁目31-7","株式会社アーバネットコーポレーション 代表取締役社長 服部 信治","2397.57","地上7階、地下0階、RC造","計画書（完了時）","2021-10-13","分譲住宅","1.41","7","","","","2020","0.0","0.0","0.0","0.0","0.0","導入しない","なし","1","3","1","1","1"
